Column1,id,geometry,x,y,,,,Typ budovy,,,,Pocet-bytov
283,17941,POINT (21.2344738 48.7290234),21.2344738,48.7290234,,,,Rodinny dom,,,,1
284,17938,POINT (21.2331823 48.7286921),21.2331823,48.7286921,,,,Rodinny dom,,,,1
285,17783,POINT (21.2327749 48.7265137),21.2327749,48.7265137,,,,Rodinny dom,,,,1
286,17767,POINT (21.2338121 48.7264707),21.2338121,48.7264707,,,,Rodinny dom,,,,1
287,17769,POINT (21.2339842 48.7263299),21.2339842,48.7263299,,,,Rodinny dom,,,,1
288,17770,POINT (21.2341723 48.726179),21.2341723,48.726179,,,,Rodinny dom,,,,1
289,17773,POINT (21.2335732 48.7260962),21.2335732,48.7260962,,,,Rodinny dom,,,,1
290,17774,POINT (21.2331805 48.7260636),21.2331805,48.7260636,,,,Rodinny dom,,,,1
291,17777,POINT (21.2330478 48.7260588),21.2330478,48.7260588,,,,Rodinny dom,,,,1
292,17778,POINT (21.2334866 48.7264893),21.2334866,48.7264893,,,,Rodinny dom,,,,1
293,17779,POINT (21.2329322 48.7262604),21.2329322,48.7262604,,,,Rodinny dom,,,,1
294,17782,POINT (21.2328087 48.7264453),21.2328087,48.7264453,,,,Rodinny dom,,,,1
295,17785,POINT (21.233378 48.7267635),21.233378,48.7267635,,,,Rodinny dom,,,,1
296,17803,POINT (21.2315505 48.7256172),21.2315505,48.7256172,,,,Rodinny dom,,,,1
297,17786,POINT (21.233323 48.7268513),21.233323,48.7268513,,,,Rodinny dom,,,,1
298,17788,POINT (21.2330744 48.7267857),21.2330744,48.7267857,,,,Rodinny dom,,,,1
299,17792,POINT (21.2326651 48.7267077),21.2326651,48.7267077,,,,Rodinny dom,,,,1
300,17793,POINT (21.2324005 48.7266358),21.2324005,48.7266358,,,,Rodinny dom,,,,1
301,17795,POINT (21.2321054 48.7265876),21.2321054,48.7265876,,,,Rodinny dom,,,,1
302,17796,POINT (21.2325356 48.7259565),21.2325356,48.7259565,,,,Rodinny dom,,,,1
303,17797,POINT (21.2323295 48.7258866),21.2323295,48.7258866,,,,Rodinny dom,,,,1
304,17799,POINT (21.2316956 48.7264398),21.2316956,48.7264398,,,,Rodinny dom,,,,1
305,17800,POINT (21.2321406 48.7258215),21.2321406,48.7258215,,,,Rodinny dom,,,,1
306,17766,POINT (21.2336928 48.7267948),21.2336928,48.7267948,,,,Rodinny dom,,,,1
307,17764,POINT (21.2339472 48.7268832),21.2339472,48.7268832,,,,Rodinny dom,,,,1
308,17763,POINT (21.2341647 48.7269027),21.2341647,48.7269027,,,,Rodinny dom,,,,1
309,17762,POINT (21.2343954 48.7261698),21.2343954,48.7261698,,,,Rodinny dom,,,,1
310,17692,POINT (21.2316484 48.7242831),21.2316484,48.7242831,,,,Rodinny dom,,,,1
311,17702,POINT (21.2222816 48.710238),21.2222816,48.710238,,,,Rodinny dom,,,,1
312,17707,POINT (21.2235824 48.7063566),21.2235824,48.7063566,,,,Rodinny dom,,,,1
313,17714,POINT (21.2387499 48.7515337),21.2387499,48.7515337,,,,Rodinny dom,,,,1
314,17717,POINT (21.2382703 48.7504894),21.2382703,48.7504894,,,,Rodinny dom,,,,1
315,17724,POINT (21.2139113 48.7442693),21.2139113,48.7442693,,,,Rodinny dom,,,,1
316,17726,POINT (21.2135271 48.7440061),21.2135271,48.7440061,,,,Rodinny dom,,,,1
317,17731,POINT (21.1858476 48.7589266),21.1858476,48.7589266,,,,Rodinny dom,,,,1
318,17734,POINT (21.2054587 48.7511433),21.2054587,48.7511433,,,,Rodinny dom,,,,1
319,17738,POINT (21.2365342 48.7262999),21.2365342,48.7262999,,,,Rodinny dom,,,,1
320,17740,POINT (21.2359128 48.7262099),21.2359128,48.7262099,,,,Rodinny dom,,,,1
321,17741,POINT (21.2356732 48.7261978),21.2356732,48.7261978,,,,Rodinny dom,,,,1
322,17743,POINT (21.2353947 48.7262051),21.2353947,48.7262051,,,,Rodinny dom,,,,1
323,17746,POINT (21.2350979 48.7262075),21.2350979,48.7262075,,,,Rodinny dom,,,,1
324,17752,POINT (21.2354429 48.7267898),21.2354429,48.7267898,,,,Rodinny dom,,,,1
325,17753,POINT (21.2351368 48.7268774),21.2351368,48.7268774,,,,Rodinny dom,,,,1
326,17755,POINT (21.2348658 48.7269017),21.2348658,48.7269017,,,,Rodinny dom,,,,1
327,17757,POINT (21.2348693 48.7262063),21.2348693,48.7262063,,,,Rodinny dom,,,,1
328,17759,POINT (21.2343735 48.7268993),21.2343735,48.7268993,,,,Rodinny dom,,,,1
329,17802,POINT (21.2310366 48.7262098),21.2310366,48.7262098,,,,Rodinny dom,,,,1
330,17804,POINT (21.2312477 48.725509),21.2312477,48.725509,,,,Rodinny dom,,,,1
331,17937,POINT (21.2334584 48.7286951),21.2334584,48.7286951,,,,Rodinny dom,,,,1
332,17908,POINT (21.2321772 48.7286365),21.2321772,48.7286365,,,,Bytovy dom,,,,38
333,17853,POINT (21.2341325 48.7272977),21.2341325,48.7272977,,,,Rodinny dom,,,,1
334,17856,POINT (21.2342461 48.7271593),21.2342461,48.7271593,,,,Rodinny dom,,,,1
335,17858,POINT (21.2354372 48.7276021),21.2354372,48.7276021,,,,Rodinny dom,,,,1
336,17859,POINT (21.2356621 48.727405),21.2356621,48.727405,,,,Rodinny dom,,,,1
337,17862,POINT (21.2357098 48.72705),21.2357098,48.72705,,,,Rodinny dom,,,,1
338,17866,POINT (21.2366737 48.7269452),21.2366737,48.7269452,,,,Rodinny dom,,,,1
339,17899,POINT (21.210127 48.7183974),21.210127,48.7183974,,,,Bytovy dom,,,,9
340,17905,POINT (21.2323924 48.7282975),21.2323924,48.7282975,,,,Bytovy dom,,,,10
341,17906,POINT (21.2329213 48.7284138),21.2329213,48.7284138,,,,Bytovy dom,,,,23
342,17911,POINT (21.2320113 48.7288019),21.2320113,48.7288019,,,,Bytovy dom,,,,19
343,17807,POINT (21.2307106 48.7259282),21.2307106,48.7259282,,,,Rodinny dom,,,,1
344,17912,POINT (21.2315439 48.728875),21.2315439,48.728875,,,,Bytovy dom,,,,37
345,17914,POINT (21.2349208 48.7282407),21.2349208,48.7282407,,,,Rodinny dom,,,,1
346,17915,POINT (21.2354775 48.7283109),21.2354775,48.7283109,,,,Rodinny dom,,,,1
347,17918,POINT (21.2310008 48.7297063),21.2310008,48.7297063,,,,Rodinny dom,,,,1
348,17921,POINT (21.2314937 48.7297967),21.2314937,48.7297967,,,,Rodinny dom,,,,1
349,17925,POINT (21.212971 48.7174836),21.212971,48.7174836,,,,Bytovy dom,,,,10
350,17926,POINT (21.2128863 48.717739),21.2128863,48.717739,,,,Bytovy dom,,,,10
351,17927,POINT (21.2130209 48.7173327),21.2130209,48.7173327,,,,Bytovy dom,,,,10
352,17936,POINT (21.2316009 48.7297704),21.2316009,48.7297704,,,,Rodinny dom,,,,1
353,17852,POINT (21.2339916 48.7275437),21.2339916,48.7275437,,,,Rodinny dom,,,,1
354,17850,POINT (21.2337626 48.7271624),21.2337626,48.7271624,,,,Rodinny dom,,,,1
355,17847,POINT (21.233539 48.7272987),21.233539,48.7272987,,,,Rodinny dom,,,,1
356,17844,POINT (21.2331766 48.7271998),21.2331766,48.7271998,,,,Rodinny dom,,,,1
357,17809,POINT (21.2304963 48.7257528),21.2304963,48.7257528,,,,Rodinny dom,,,,1
358,17810,POINT (21.2305364 48.7252593),21.2305364,48.7252593,,,,Rodinny dom,,,,1
359,17812,POINT (21.2300478 48.7250812),21.2300478,48.7250812,,,,Rodinny dom,,,,1
360,17816,POINT (21.2294342 48.7250428),21.2294342,48.7250428,,,,Rodinny dom,,,,1
361,17817,POINT (21.2296843 48.7254031),21.2296843,48.7254031,,,,Rodinny dom,,,,1
362,17819,POINT (21.2302676 48.7260162),21.2302676,48.7260162,,,,Rodinny dom,,,,1
363,17820,POINT (21.2304588 48.726202),21.2304588,48.726202,,,,Rodinny dom,,,,1
364,17821,POINT (21.2305887 48.7263296),21.2305887,48.7263296,,,,Rodinny dom,,,,1
365,17823,POINT (21.2303709 48.7266288),21.2303709,48.7266288,,,,Rodinny dom,,,,1
366,17825,POINT (21.2301219 48.7274697),21.2301219,48.7274697,,,,Rodinny dom,,,,1
367,17828,POINT (21.230527 48.7270432),21.230527,48.7270432,,,,Rodinny dom,,,,1
368,17834,POINT (21.2319211 48.7272676),21.2319211,48.7272676,,,,Rodinny dom,,,,1
369,17835,POINT (21.2318823 48.7273642),21.2318823,48.7273642,,,,Rodinny dom,,,,1
370,17836,POINT (21.2318458 48.7274727),21.2318458,48.7274727,,,,Rodinny dom,,,,1
371,17837,POINT (21.2324553 48.7271073),21.2324553,48.7271073,,,,Rodinny dom,,,,1
372,17839,POINT (21.232636 48.7269607),21.232636,48.7269607,,,,Rodinny dom,,,,1
373,17840,POINT (21.2329638 48.7269905),21.2329638,48.7269905,,,,Rodinny dom,,,,1
374,17842,POINT (21.2332141 48.7271378),21.2332141,48.7271378,,,,Rodinny dom,,,,1
375,17155,POINT (21.221494 48.7096308),21.221494,48.7096308,,,,Rodinny dom,,,,1
376,17150,POINT (21.3001108 48.6781674),21.3001108,48.6781674,,,,Bytovy dom,,,,21
377,15958,POINT (21.2404887 48.7153533),21.2404887,48.7153533,,,,Rodinny dom,,,,1
378,16499,POINT (21.2243304 48.7146446),21.2243304,48.7146446,,,,Rodinny dom,,,,1
379,16439,POINT (21.2638344 48.65571),21.2638344,48.65571,,,,Rodinny dom,,,,1
380,16441,POINT (21.263643 48.6561151),21.263643,48.6561151,,,,Rodinny dom,,,,1
381,16443,POINT (21.266419 48.6571136),21.266419,48.6571136,,,,Rodinny dom,,,,1
382,16445,POINT (21.2649473 48.6556801),21.2649473,48.6556801,,,,Rodinny dom,,,,1
383,16447,POINT (21.268808 48.654613),21.268808,48.654613,,,,Rodinny dom,,,,1
384,16448,POINT (21.2699243 48.6536852),21.2699243,48.6536852,,,,Rodinny dom,,,,1
385,16450,POINT (21.269972 48.6538831),21.269972,48.6538831,,,,Rodinny dom,,,,1
386,16492,POINT (21.2374227 48.7132727),21.2374227,48.7132727,,,,Bytovy dom,,,,54
387,16495,POINT (21.2239964 48.7140057),21.2239964,48.7140057,,,,Rodinny dom,,,,1
388,16500,POINT (21.2241305 48.7145573),21.2241305,48.7145573,,,,Rodinny dom,,,,1
389,16436,POINT (21.2638673 48.6549067),21.2638673,48.6549067,,,,Rodinny dom,,,,1
390,16501,POINT (21.2235448 48.7143343),21.2235448,48.7143343,,,,Rodinny dom,,,,1
391,16503,POINT (21.2232198 48.7141145),21.2232198,48.7141145,,,,Rodinny dom,,,,1
392,16504,POINT (21.223151 48.7138997),21.223151,48.7138997,,,,Rodinny dom,,,,1
393,16506,POINT (21.2219174 48.7188037),21.2219174,48.7188037,,,,Rodinny dom,,,,1
394,16508,POINT (21.2222003 48.7188541),21.2222003,48.7188541,,,,Rodinny dom,,,,1
395,16518,POINT (21.2243734 48.7135623),21.2243734,48.7135623,,,,Rodinny dom,,,,1
396,16522,POINT (21.2235459 48.7137033),21.2235459,48.7137033,,,,Rodinny dom,,,,1
397,16524,POINT (21.2637474 48.6554291),21.2637474,48.6554291,,,,Rodinny dom,,,,1
398,16438,POINT (21.2638772 48.6555947),21.2638772,48.6555947,,,,Rodinny dom,,,,1
399,16434,POINT (21.2640517 48.6544817),21.2640517,48.6544817,,,,Rodinny dom,,,,1
400,16650,POINT (21.2220186 48.7161785),21.2220186,48.7161785,,,,Rodinny dom,,,,1
401,16389,POINT (21.2685735 48.6533035),21.2685735,48.6533035,,,,Rodinny dom,,,,1
402,16330,POINT (21.2690616 48.6564432),21.2690616,48.6564432,,,,Rodinny dom,,,,1
403,16332,POINT (21.2675634 48.6535572),21.2675634,48.6535572,,,,Rodinny dom,,,,1
404,16333,POINT (21.2674055 48.6544793),21.2674055,48.6544793,,,,Rodinny dom,,,,1
405,16350,POINT (21.2682097 48.6546244),21.2682097,48.6546244,,,,Rodinny dom,,,,1
406,16351,POINT (21.2684019 48.6546251),21.2684019,48.6546251,,,,Rodinny dom,,,,1
407,16353,POINT (21.2686265 48.6546221),21.2686265,48.6546221,,,,Rodinny dom,,,,1
408,16383,POINT (21.2662142 48.6547784),21.2662142,48.6547784,,,,Rodinny dom,,,,1
409,16386,POINT (21.2663555 48.6558409),21.2663555,48.6558409,,,,Rodinny dom,,,,1
410,16387,POINT (21.2699 48.6564504),21.2699,48.6564504,,,,Rodinny dom,,,,1
411,16391,POINT (21.2688202 48.6532913),21.2688202,48.6532913,,,,Rodinny dom,,,,1
412,16416,POINT (21.2705684 48.6546027),21.2705684,48.6546027,,,,Rodinny dom,,,,1
413,16394,POINT (21.2989307 48.6796419),21.2989307,48.6796419,,,,Bytovy dom,,,,13
414,16396,POINT (21.2990517 48.6795426),21.2990517,48.6795426,,,,Bytovy dom,,,,13
415,16398,POINT (21.2992086 48.6794197),21.2992086,48.6794197,,,,Bytovy dom,,,,13
416,16407,POINT (21.2677661 48.656109),21.2677661,48.656109,,,,Rodinny dom,,,,1
417,16408,POINT (21.2696827 48.6557531),21.2696827,48.6557531,,,,Rodinny dom,,,,1
418,16410,POINT (21.2651253 48.6544018),21.2651253,48.6544018,,,,Rodinny dom,,,,1
419,16411,POINT (21.2680073 48.6546061),21.2680073,48.6546061,,,,Rodinny dom,,,,1
420,16412,POINT (21.2711155 48.6556415),21.2711155,48.6556415,,,,Rodinny dom,,,,1
421,16415,POINT (21.2708161 48.6555448),21.2708161,48.6555448,,,,Rodinny dom,,,,1
422,16543,POINT (21.2229852 48.7137794),21.2229852,48.7137794,,,,Rodinny dom,,,,1
423,16544,POINT (21.2227672 48.7136693),21.2227672,48.7136693,,,,Rodinny dom,,,,1
424,16546,POINT (21.2224922 48.7140189),21.2224922,48.7140189,,,,Rodinny dom,,,,1
425,16623,POINT (21.3040983 48.6761845),21.3040983,48.6761845,,,,Bytovy dom,,,,23
426,16604,POINT (21.2230267 48.717022),21.2230267,48.717022,,,,Rodinny dom,,,,1
427,16606,POINT (21.2228811 48.7175984),21.2228811,48.7175984,,,,Rodinny dom,,,,1
428,16607,POINT (21.2227162 48.7177536),21.2227162,48.7177536,,,,Rodinny dom,,,,1
429,16608,POINT (21.2220629 48.7148811),21.2220629,48.7148811,,,,Rodinny dom,,,,1
430,16610,POINT (21.222171 48.7149752),21.222171,48.7149752,,,,Rodinny dom,,,,1
431,16612,POINT (21.222264 48.7150651),21.222264,48.7150651,,,,Rodinny dom,,,,1
432,16616,POINT (21.2637457 48.6559866),21.2637457,48.6559866,,,,Rodinny dom,,,,1
433,16617,POINT (21.2680923 48.6535075),21.2680923,48.6535075,,,,Rodinny dom,,,,1
434,16620,POINT (21.3037654 48.6764288),21.3037654,48.6764288,,,,Bytovy dom,,,,23
435,16627,POINT (21.2227187 48.7179292),21.2227187,48.7179292,,,,Rodinny dom,,,,3
436,16548,POINT (21.2226843 48.7142043),21.2226843,48.7142043,,,,Rodinny dom,,,,1
437,16628,POINT (21.2227349 48.718091),21.2227349,48.718091,,,,Rodinny dom,,,,1
438,16631,POINT (21.222604 48.7182651),21.222604,48.7182651,,,,Rodinny dom,,,,1
439,16632,POINT (21.222579 48.7183392),21.222579,48.7183392,,,,Rodinny dom,,,,1
440,16635,POINT (21.2225594 48.7186378),21.2225594,48.7186378,,,,Rodinny dom,,,,1
441,16637,POINT (21.2223981 48.7186128),21.2223981,48.7186128,,,,Rodinny dom,,,,1
442,16638,POINT (21.2221459 48.7185675),21.2221459,48.7185675,,,,Rodinny dom,,,,1
443,16641,POINT (21.2220921 48.7182531),21.2220921,48.7182531,,,,Rodinny dom,,,,1
444,16643,POINT (21.2220311 48.7160949),21.2220311,48.7160949,,,,Rodinny dom,,,,1
445,16646,POINT (21.2219596 48.7170198),21.2219596,48.7170198,,,,Rodinny dom,,,,1
446,16601,POINT (21.2227041 48.7164759),21.2227041,48.7164759,,,,Rodinny dom,,,,1
447,16599,POINT (21.222856 48.7165112),21.222856,48.7165112,,,,Rodinny dom,,,,1
448,16598,POINT (21.2232192 48.7165502),21.2232192,48.7165502,,,,Rodinny dom,,,,1
449,16595,POINT (21.2226475 48.7160233),21.2226475,48.7160233,,,,Rodinny dom,,,,1
450,16553,POINT (21.2227859 48.7142991),21.2227859,48.7142991,,,,Rodinny dom,,,,1
451,16555,POINT (21.2229858 48.7144829),21.2229858,48.7144829,,,,Rodinny dom,,,,1
452,16558,POINT (21.2231759 48.7146608),21.2231759,48.7146608,,,,Rodinny dom,,,,1
453,16559,POINT (21.2232661 48.7147494),21.2232661,48.7147494,,,,Rodinny dom,,,,1
454,16562,POINT (21.2237719 48.7153176),21.2237719,48.7153176,,,,Rodinny dom,,,,1
455,16563,POINT (21.2237363 48.7155092),21.2237363,48.7155092,,,,Rodinny dom,,,,1
456,16566,POINT (21.2236397 48.7156323),21.2236397,48.7156323,,,,Rodinny dom,,,,1
457,16568,POINT (21.2233386 48.7158301),21.2233386,48.7158301,,,,Rodinny dom,,,,1
458,16571,POINT (21.2230669 48.7160918),21.2230669,48.7160918,,,,Rodinny dom,,,,1
459,16572,POINT (21.2230468 48.7156144),21.2230468,48.7156144,,,,Rodinny dom,,,,1
460,16575,POINT (21.2233177 48.7154273),21.2233177,48.7154273,,,,Rodinny dom,,,,1
461,16576,POINT (21.2233208 48.715293),21.2233208,48.715293,,,,Rodinny dom,,,,1
462,16579,POINT (21.2231306 48.7151561),21.2231306,48.7151561,,,,Rodinny dom,,,,1
463,16581,POINT (21.2228804 48.7148885),21.2228804,48.7148885,,,,Rodinny dom,,,,1
464,16582,POINT (21.2227772 48.7147564),21.2227772,48.7147564,,,,Rodinny dom,,,,1
465,16585,POINT (21.2226294 48.7146252),21.2226294,48.7146252,,,,Rodinny dom,,,,1
466,16587,POINT (21.2223463 48.7143719),21.2223463,48.7143719,,,,Rodinny dom,,,,1
467,16588,POINT (21.2219548 48.7147969),21.2219548,48.7147969,,,,Rodinny dom,,,,1
468,16593,POINT (21.2223977 48.7156951),21.2223977,48.7156951,,,,Rodinny dom,,,,1
469,16329,POINT (21.2637484 48.6551923),21.2637484,48.6551923,,,,Rodinny dom,,,,1
470,16324,POINT (21.2641862 48.6540046),21.2641862,48.6540046,,,,Rodinny dom,,,,1
471,16322,POINT (21.2644467 48.6552235),21.2644467,48.6552235,,,,Rodinny dom,,,,1
472,16162,POINT (21.2423419 48.7116649),21.2423419,48.7116649,,,,Bytovy dom,,,,19
473,16121,POINT (21.2438377 48.7090285),21.2438377,48.7090285,,,,Bytovy dom,,,,15
474,16148,POINT (21.2701384 48.6548473),21.2701384,48.6548473,,,,Rodinny dom,,,,1
475,16150,POINT (21.2685321 48.6550629),21.2685321,48.6550629,,,,Rodinny dom,,,,1
476,16151,POINT (21.2682793 48.6557767),21.2682793,48.6557767,,,,Rodinny dom,,,,1
477,16153,POINT (21.2674677 48.6556077),21.2674677,48.6556077,,,,Rodinny dom,,,,1
478,16158,POINT (21.241538 48.7112545),21.241538,48.7112545,,,,Bytovy dom,,,,20
479,16159,POINT (21.241485 48.7113991),21.241485,48.7113991,,,,Bytovy dom,,,,20
480,16160,POINT (21.2419682 48.7116105),21.2419682,48.7116105,,,,Bytovy dom,,,,19
481,16161,POINT (21.2421181 48.7116303),21.2421181,48.7116303,,,,Bytovy dom,,,,19
482,16163,POINT (21.2417427 48.7115769),21.2417427,48.7115769,,,,Bytovy dom,,,,19
483,16189,POINT (21.2672975 48.6555848),21.2672975,48.6555848,,,,Rodinny dom,,,,1
484,16170,POINT (21.2428848 48.7111546),21.2428848,48.7111546,,,,Bytovy dom,,,,19
485,16171,POINT (21.2424217 48.7110828),21.2424217,48.7110828,,,,Bytovy dom,,,,19
486,16176,POINT (21.2424304 48.712662),21.2424304,48.712662,,,,Bytovy dom,,,,20
487,16177,POINT (21.2415747 48.712704),21.2415747,48.712704,,,,Bytovy dom,,,,16
488,16178,POINT (21.2412513 48.712898),21.2412513,48.712898,,,,Bytovy dom,,,,22
489,16179,POINT (21.2645031 48.6555618),21.2645031,48.6555618,,,,Rodinny dom,,,,1
490,16180,POINT (21.2684633 48.6562964),21.2684633,48.6562964,,,,Rodinny dom,,,,1
491,16184,POINT (21.2688904 48.6564398),21.2688904,48.6564398,,,,Rodinny dom,,,,1
492,16185,POINT (21.2699712 48.6567554),21.2699712,48.6567554,,,,Rodinny dom,,,,1
493,16117,POINT (21.244539 48.7084428),21.244539,48.7084428,,,,Bytovy dom,,,,13
494,16116,POINT (21.2444409 48.7083105),21.2444409,48.7083105,,,,Bytovy dom,,,,13
495,16068,POINT (21.2432241 48.7149354),21.2432241,48.7149354,,,,Rodinny dom,,,,1
496,16066,POINT (21.2435515 48.7143704),21.2435515,48.7143704,,,,Rodinny dom,,,,1
497,15999,POINT (21.2405956 48.7146735),21.2405956,48.7146735,,,,Rodinny dom,,,,1
498,16000,POINT (21.2407001 48.7144883),21.2407001,48.7144883,,,,Rodinny dom,,,,1
499,16003,POINT (21.240219 48.7148288),21.240219,48.7148288,,,,Rodinny dom,,,,1
500,16005,POINT (21.2401261 48.715248),21.2401261,48.715248,,,,Rodinny dom,,,,1
501,16007,POINT (21.2400767 48.7154343),21.2400767,48.7154343,,,,Rodinny dom,,,,1
502,16029,POINT (21.239742 48.7157079),21.239742,48.7157079,,,,Rodinny dom,,,,1
503,16030,POINT (21.239772 48.7155448),21.239772,48.7155448,,,,Rodinny dom,,,,1
504,16033,POINT (21.2398215 48.7154169),21.2398215,48.7154169,,,,Rodinny dom,,,,1
505,16034,POINT (21.239845 48.7152836),21.239845,48.7152836,,,,Rodinny dom,,,,1
506,16036,POINT (21.2399523 48.7148037),21.2399523,48.7148037,,,,Rodinny dom,,,,1
507,16037,POINT (21.2400341 48.7144751),21.2400341,48.7144751,,,,Rodinny dom,,,,1
508,16046,POINT (21.2555643 48.705104),21.2555643,48.705104,,,,Rodinny dom,,,,1
509,16049,POINT (21.2393247 48.7155644),21.2393247,48.7155644,,,,Rodinny dom,,,,1
510,16050,POINT (21.2417169 48.7147802),21.2417169,48.7147802,,,,Rodinny dom,,,,1
511,16051,POINT (21.2418016 48.7148925),21.2418016,48.7148925,,,,Rodinny dom,,,,1
512,16054,POINT (21.2425073 48.7146981),21.2425073,48.7146981,,,,Rodinny dom,,,,1
513,16059,POINT (21.2424589 48.7149299),21.2424589,48.7149299,,,,Rodinny dom,,,,1
514,16060,POINT (21.2422197 48.7152079),21.2422197,48.7152079,,,,Rodinny dom,,,,1
515,16065,POINT (21.2429291 48.7149071),21.2429291,48.7149071,,,,Rodinny dom,,,,1
516,16187,POINT (21.2675489 48.6548936),21.2675489,48.6548936,,,,Rodinny dom,,,,1
517,16190,POINT (21.2400937 48.7129252),21.2400937,48.7129252,,,,Bytovy dom,,,,66
518,16321,POINT (21.2647117 48.6552649),21.2647117,48.6552649,,,,Rodinny dom,,,,1
519,16288,POINT (21.2654056 48.6553451),21.2654056,48.6553451,,,,Rodinny dom,,,,1
520,16261,POINT (21.2659721 48.6553856),21.2659721,48.6553856,,,,Rodinny dom,,,,1
521,16263,POINT (21.2642883 48.6551745),21.2642883,48.6551745,,,,Rodinny dom,,,,1
522,16265,POINT (21.2683836 48.655902),21.2683836,48.655902,,,,Rodinny dom,,,,1
523,16266,POINT (21.2681901 48.6549391),21.2681901,48.6549391,,,,Rodinny dom,,,,1
524,16269,POINT (21.2677771 48.6549339),21.2677771,48.6549339,,,,Rodinny dom,,,,1
525,16270,POINT (21.2669456 48.6556001),21.2669456,48.6556001,,,,Rodinny dom,,,,1
526,16272,POINT (21.2666528 48.6555437),21.2666528,48.6555437,,,,Rodinny dom,,,,1
527,16281,POINT (21.2376211 48.7109242),21.2376211,48.7109242,,,,Bytovy dom,,,,59
528,16283,POINT (21.237211 48.7106507),21.237211,48.7106507,,,,Bytovy dom,,,,69
529,16290,POINT (21.2646249 48.653773),21.2646249,48.653773,,,,Rodinny dom,,,,1
530,16191,POINT (21.2400163 48.713279),21.2400163,48.713279,,,,Bytovy dom,,,,23
531,16291,POINT (21.2647327 48.6531939),21.2647327,48.6531939,,,,Rodinny dom,,,,1
532,16294,POINT (21.2666566 48.654477),21.2666566,48.654477,,,,Rodinny dom,,,,1
533,16300,POINT (21.2401904 48.7085938),21.2401904,48.7085938,,,,Bytovy dom,,,,14
534,16301,POINT (21.2399772 48.7086358),21.2399772,48.7086358,,,,Bytovy dom,,,,14
535,16303,POINT (21.2393564 48.7088527),21.2393564,48.7088527,,,,Bytovy dom,,,,14
536,16304,POINT (21.2393063 48.7089938),21.2393063,48.7089938,,,,Bytovy dom,,,,14
537,16305,POINT (21.2392547 48.7091383),21.2392547,48.7091383,,,,Bytovy dom,,,,14
538,16306,POINT (21.2392034 48.709282),21.2392034,48.709282,,,,Bytovy dom,,,,14
539,16312,POINT (21.24038 48.7095409),21.24038,48.7095409,,,,Bytovy dom,,,,38
540,16252,POINT (21.2655134 48.6530484),21.2655134,48.6530484,,,,Rodinny dom,,,,1
541,16250,POINT (21.2646986 48.6534845),21.2646986,48.6534845,,,,Rodinny dom,,,,1
542,16248,POINT (21.2676331 48.6557587),21.2676331,48.6557587,,,,Rodinny dom,,,,1
543,16245,POINT (21.2679948 48.6557877),21.2679948,48.6557877,,,,Rodinny dom,,,,1
544,16194,POINT (21.2399676 48.7134161),21.2399676,48.7134161,,,,Bytovy dom,,,,23
545,16195,POINT (21.2399184 48.7135578),21.2399184,48.7135578,,,,Bytovy dom,,,,23
546,16198,POINT (21.239871 48.7137037),21.239871,48.7137037,,,,Bytovy dom,,,,23
547,16206,POINT (21.2379026 48.712867),21.2379026,48.712867,,,,Bytovy dom,,,,70
548,16212,POINT (21.2640166 48.6546362),21.2640166,48.6546362,,,,Rodinny dom,,,,1
549,16213,POINT (21.2639951 48.6547849),21.2639951,48.6547849,,,,Rodinny dom,,,,1
550,16216,POINT (21.2637484 48.656649),21.2637484,48.656649,,,,Rodinny dom,,,,1
551,16217,POINT (21.2668302 48.6559225),21.2668302,48.6559225,,,,Rodinny dom,,,,1
552,16219,POINT (21.2675511 48.6569333),21.2675511,48.6569333,,,,Rodinny dom,,,,1
